composer,title,labels
Haydn,"Keyboard Sonata No. 50 in D Major, Hob. XVI, 37 - II. Largo e sostenuto - Finale - Presto, ma...",Binary
Haydn,"Keyboard Sonata No. 51 in E-Flat Major, Hob. XVI, 38 - I. Allegro moderato",Sonata
Haydn,"Keyboard Sonata No. 51 in E-Flat Major, Hob. XVI, 38 - II. Adagio","Binary,Sonata"
Haydn,"Keyboard Sonata No. 51 in E-Flat Major, Hob. XVI, 38 - III. Finale - Allegro","Ternary,Minuet"
Haydn,"Keyboard Sonata No. 52 in G Major, Hob. XVI, 39 - I. Allegro con brio",Rondo
Haydn,"Keyboard Sonata No. 52 in G Major, Hob. XVI, 39 - II. Adagio",Binary
Haydn,"Keyboard Sonata No. 52 in G Major, Hob. XVI, 39 - III. Prestissimo",Sonata
Haydn,"Keyboard Sonata No. 54 in G Major, Hob. XVI, 40 - I. Allegretto innocente",Rondo
Haydn,"Keyboard Sonata No. 54 in G Major, Hob. XVI, 40 - II. Presto",Ternary
Haydn,"Keyboard Sonata No. 55 in B-Flat Major, Hob. XVI, 41 - I. Allegro",Sonata
Haydn,"Keyboard Sonata No. 55 in B-Flat Major, Hob. XVI, 41 - II. Allegro di molto","Minuet,Ternary"
Haydn,"Keyboard Sonata No. 56 in D Major, Hob. XVI, 42 - I. Andante con espressione","Variation,Ternary"
Haydn,"Keyboard Sonata No. 56 in D Major, Hob. XVI, 42 - II. Vivace assai",Binary
Haydn,"Keyboard Sonata No. 35 in A-Flat Major, Hob. XVI, 43 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 35 in A-Flat Major, Hob. XVI, 43 - II. Menuetto",Minuet
Haydn,"Keyboard Sonata No. 35 in A-Flat Major, Hob. XVI, 43 - III. Rondo - Presto",Rondo
Haydn,"Keyboard Sonata No. 32 in G Minor, Hob. XVI, 44 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 32 in G Minor, Hob. XVI, 44 - II. Allegretto",Ternary
Haydn,"Keyboard Sonata No. 29 in E-Flat Major, Hob. XVI, 45 - I. Moderato",Sonata
Haydn,"Keyboard Sonata No. 29 in E-Flat Major, Hob. XVI, 45 - II. Andante",Sonata
Haydn,"Keyboard Sonata No. 29 in E-Flat Major, Hob. XVI, 45 - III. Finale - Allegro di molto",Sonata
Haydn,"Keyboard Sonata No. 31 in A-Flat Major, Hob. XVI, 46 - I. Allegro moderato",Sonata
Haydn,"Keyboard Sonata No. 31 in A-Flat Major, Hob. XVI, 46 - II. Adagio",Sonata
Haydn,"Keyboard Sonata No. 31 in A-Flat Major, Hob. XVI, 46 - III. Finale - Presto",Sonata
Haydn,"Keyboard Sonata No. 58 in C Major, Hob. XVI, 48 - I. Andante con espressione",Variation
Haydn,"Keyboard Sonata No. 58 in C Major, Hob. XVI, 48 - II. Rondo - Presto","Rondo,Rondo-Sonata"
Haydn,"Keyboard Sonata No. 59 in E-Flat Major, Hob. XVI, 49 - I. Allegro",Sonata
Haydn,"Keyboard Sonata No. 59 in E-Flat Major, Hob. XVI, 49 - II. Adagio e cantabile","Ternary,Variation"
Haydn,"Keyboard Sonata No. 59 in E-Flat Major, Hob. XVI, 49 - III. Finale - Tempo di menuet","Rondo,Ternary"
Haydn,"Keyboard Sonata No. 60 in C Major, Hob. XVI, 50 - I. Allegro",Sonata
Haydn,"Keyboard Sonata No. 60 in C Major, Hob. XVI, 50 - II. Adagio","Ternary,Variation"
Haydn,"Keyboard Sonata No. 60 in C Major, Hob. XVI, 50 - III. Allegro molto","Ternary,Minuet,Scherzo"
Haydn,"Keyboard Sonata No. 61 in D Major, Hob. XVI, 51 - I. Andante",Rondo-Sonata
Haydn,"Keyboard Sonata No. 61 in D Major, Hob. XVI, 51 - II. Finale - Presto","Rondo,Scherzo"
Haydn,"Keyboard Sonata No. 62 in E-Flat Major, Hob. XVI, 52 - I. Allegro",Sonata
Haydn,"Keyboard Sonata No. 62 in E-Flat Major, Hob. XVI, 52 - II. Adagio","Ternary,Variation"
Haydn,"Keyboard Sonata No. 62 in E-Flat Major, Hob. XVI, 52 - III. Finale - Presto",Sonata
